index,city_development_index,relevant_experience,enrolled_university,education_level,experience,company_size,last_new_job,gender_Male,gender_Female,major_discipline_Non-STEM,major_discipline_STEM,company_type_Early Startup,company_type_Funded Startup,company_type_NGO,company_type_Public Sector,company_type_Pvt Ltd,target
16754,2,1,2,3,0,0,1,1,0,0,1,0,0,0,0,1,0
16755,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
16756,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
16757,1,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
16758,0,1,1,2,0,0,2,1,0,0,1,0,0,0,0,1,0
16759,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,0
16760,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
16761,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
16762,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1
16763,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16764,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
16765,0,1,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0
16766,4,1,0,3,3,0,4,1,0,0,1,0,0,0,0,1,0
16767,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16768,3,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,1
16769,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16770,4,1,0,2,2,2,5,1,0,0,1,0,0,1,0,0,0
16772,1,0,0,2,1,1,3,1,0,0,1,0,0,0,0,1,0
16773,1,1,0,3,0,0,2,1,0,0,1,0,0,0,0,1,1
16774,2,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
16775,3,1,0,3,1,2,0,1,0,0,1,0,0,0,0,1,0
16776,4,1,0,3,2,0,1,1,0,0,1,0,0,0,0,1,0
16777,4,0,0,3,1,2,1,1,0,0,1,0,0,0,0,1,0
16778,4,1,0,2,3,2,2,1,0,0,1,0,0,0,0,1,0
16779,1,1,0,2,0,1,2,1,0,0,1,0,0,0,0,1,0
16780,1,1,1,3,1,0,3,1,0,0,1,0,0,0,0,1,0
16781,1,1,0,2,2,2,2,1,0,0,1,0,0,0,0,1,0
16782,4,1,0,4,3,0,1,1,0,0,1,0,1,0,0,0,0
16783,4,1,0,3,3,0,5,1,0,1,0,0,0,0,0,1,0
16784,0,0,2,2,0,1,2,1,0,1,0,0,0,0,1,0,1
16785,4,1,1,2,3,0,2,1,0,0,1,1,0,0,0,0,0
16786,2,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
16787,2,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
16788,1,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1,0
16789,4,1,2,4,2,1,1,1,0,0,1,0,0,0,1,0,0
16790,4,0,0,2,2,1,3,1,0,0,1,0,0,0,1,0,0
16791,3,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0
16792,3,1,0,3,3,0,2,1,0,0,1,0,0,1,0,0,1
16793,2,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1,1
16794,3,1,0,1,3,1,5,1,0,0,0,0,0,0,0,1,0
16795,4,1,1,3,1,3,5,1,0,0,1,0,0,0,0,1,0
16796,2,0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0
16797,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16798,4,1,0,3,3,2,5,1,0,0,1,0,0,1,0,0,0
16799,1,1,0,3,1,1,4,1,0,0,1,0,0,0,0,1,1
16800,4,0,2,2,1,1,1,1,0,0,1,0,0,0,0,1,0
16801,4,0,2,2,0,2,1,1,0,0,1,0,0,0,0,1,0
16803,1,1,0,2,1,0,2,1,0,0,1,0,1,0,0,0,1
16804,4,1,2,2,0,0,2,1,0,0,1,0,0,0,0,1,1
16805,3,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
16806,4,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16807,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
16808,1,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16809,1,0,0,2,0,2,1,1,0,0,1,0,0,0,0,1,1
16810,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16811,4,1,0,2,1,1,5,1,0,0,1,0,0,0,0,0,0
16812,4,1,0,1,1,1,5,1,0,0,0,0,0,0,0,1,0
16813,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
16814,1,1,2,2,1,0,1,1,0,0,1,0,0,0,1,0,1
16815,4,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
16816,4,1,0,2,3,0,3,1,0,0,1,0,0,0,0,1,0
16817,4,1,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0
16818,4,1,0,2,3,3,4,1,0,1,0,0,0,0,0,1,0
16819,2,1,0,2,0,2,3,1,0,0,1,0,0,0,0,0,0
16820,3,1,2,2,0,3,1,1,0,0,1,0,0,0,0,1,0
16821,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,1
16822,4,1,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0
16824,4,0,2,2,1,0,2,1,0,0,1,0,0,0,1,0,1
16825,4,1,0,2,3,0,4,1,0,0,1,0,1,0,0,0,0
16826,4,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
16827,3,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
16828,3,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,0
16829,1,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
16830,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
16831,1,0,0,2,0,3,1,1,0,0,1,0,0,0,0,1,1
16832,2,0,0,2,1,3,2,0,1,0,1,0,0,0,0,1,0
16833,3,1,0,4,3,0,2,0,1,0,1,0,0,0,0,1,0
16834,4,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0
16835,4,0,2,2,0,0,1,1,0,0,1,0,1,0,0,0,0
16836,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,1
16837,1,0,0,2,0,3,2,1,0,0,1,0,0,0,0,1,0
16838,3,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,0
16839,4,1,1,3,2,2,1,1,0,0,1,0,0,0,0,1,0
16840,4,1,0,2,3,0,5,1,0,1,0,0,0,0,0,1,0
16841,3,0,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0
16842,4,1,0,2,3,3,3,1,0,0,1,0,0,1,0,0,0
16843,3,1,0,2,3,2,1,1,0,0,1,0,0,0,0,1,0
16844,4,1,0,3,3,1,5,1,0,1,0,0,0,0,0,1,0
16845,3,1,0,2,2,0,1,1,0,0,1,0,1,0,0,0,0
16846,1,1,0,2,0,3,1,1,0,0,1,0,0,0,0,1,0
16847,1,1,0,2,1,1,1,1,0,0,1,1,0,0,0,0,1
16848,4,1,0,1,3,0,5,0,1,0,0,0,0,0,0,1,0
16849,4,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,1
16850,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
16851,3,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
16852,3,1,0,2,2,2,1,1,0,0,1,0,0,0,0,1,0
16853,4,1,2,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16854,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
16855,1,0,2,2,0,1,1,1,0,0,1,0,0,0,0,1,0
16856,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
16857,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16858,4,0,2,2,0,2,1,1,0,0,1,0,0,1,0,0,1
16859,4,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16860,3,1,0,2,3,0,4,1,0,0,1,0,0,0,0,1,0
16861,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16863,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,0
16864,4,1,0,2,3,0,4,1,0,0,1,0,1,0,0,0,0
16865,1,1,0,3,1,3,0,1,0,0,1,0,0,0,0,1,0
16866,3,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
16867,4,1,0,2,3,0,4,1,0,0,1,0,0,0,0,1,0
16868,4,1,0,3,3,3,1,1,0,0,1,0,0,0,0,1,0
16869,4,1,0,2,3,3,1,0,1,0,1,0,0,0,0,1,0
16870,3,1,0,3,3,0,2,1,0,0,1,0,0,0,0,1,0
16871,4,1,0,3,0,0,1,1,0,0,1,0,0,0,0,1,1
16872,4,0,0,4,3,1,5,1,0,0,1,0,0,1,0,0,0
16873,4,0,2,3,2,0,1,1,0,0,1,0,0,0,0,1,0
16874,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16875,0,1,0,3,2,1,0,0,1,0,1,0,0,0,0,1,0
16876,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
16877,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16878,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16879,4,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0
16880,4,1,0,3,3,0,2,1,0,1,0,0,0,0,0,1,0
16881,4,1,0,2,3,3,2,1,0,0,1,0,0,1,0,0,0
16882,4,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
16883,4,1,0,2,3,0,0,1,0,0,1,0,0,0,0,1,0
16884,4,0,0,3,2,1,0,1,0,1,0,0,0,0,0,1,0
16885,3,1,0,2,1,0,3,1,0,0,1,0,0,0,0,1,0
16886,2,1,2,3,1,0,4,1,0,0,1,0,0,0,0,1,1
16887,1,1,0,2,2,1,4,1,0,0,1,0,0,0,0,1,0
16888,2,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
16889,4,0,2,2,0,3,1,1,0,0,1,0,0,0,0,1,0
16890,4,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
16891,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
16892,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
16893,3,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
16894,1,1,1,2,3,0,0,0,1,0,1,0,0,0,0,1,0
16895,4,1,2,2,1,2,2,1,0,0,1,0,0,0,0,1,1
16896,4,1,0,2,3,0,1,0,1,0,1,0,0,0,0,1,0
16897,1,1,0,2,1,3,1,1,0,0,1,0,0,0,1,0,1
16898,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,0
16899,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,1
16900,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
16901,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
16902,4,0,0,3,0,2,2,0,1,1,0,0,0,0,1,0,0
16903,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16904,4,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
16905,1,1,0,2,2,1,5,1,0,0,1,0,0,0,0,1,0
16906,4,1,0,1,2,1,5,1,0,0,0,0,0,0,0,1,0
16907,4,1,0,3,2,0,2,1,0,0,1,0,0,0,0,1,0
16908,1,0,0,2,0,2,1,1,0,0,1,0,0,0,0,1,1
16909,4,1,2,2,1,0,2,1,0,0,1,0,0,1,0,0,0
16910,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,0
16911,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
16912,3,1,0,2,2,1,3,1,0,0,1,1,0,0,0,0,0
16913,4,1,0,2,1,0,2,1,0,1,0,0,0,0,0,1,0
16915,4,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0
16916,1,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1,1
16917,1,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,1
16918,4,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0
16919,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
16920,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
16921,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
16922,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,1
16923,4,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
16924,1,1,2,3,1,0,2,1,0,0,1,1,0,0,0,0,0
16925,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,0,0
16926,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
16927,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16929,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
16930,1,1,2,1,2,3,5,1,0,0,0,0,0,0,1,0,1
16931,3,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
16932,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,1
16933,1,1,0,3,0,0,1,1,0,0,1,0,0,0,0,1,1
16934,4,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
16935,4,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0
16936,4,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0
16937,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0
16938,4,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0
16939,1,0,1,2,0,0,1,1,0,0,1,0,1,0,0,0,0
16940,4,1,1,2,1,3,2,1,0,0,1,0,0,0,0,1,0
16941,3,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,0
16942,4,1,0,2,3,2,1,1,0,0,1,0,0,0,1,0,0
16943,0,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
16944,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
16945,4,1,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0
16946,2,1,0,2,2,1,4,1,0,0,1,0,0,0,0,1,0
16947,4,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1,0
16948,3,1,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0
16949,2,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1,0
16950,4,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0
16951,1,1,2,2,0,0,2,1,0,0,1,0,0,0,1,0,0
16952,3,1,2,2,2,0,1,1,0,0,1,0,0,0,0,1,0
16954,4,0,0,3,3,3,5,1,0,1,0,0,0,0,0,1,1
16955,4,1,0,2,2,3,3,1,0,0,1,0,0,0,0,1,1
16956,3,0,0,3,1,1,2,1,0,0,1,0,0,0,0,1,0
16957,4,1,0,1,1,3,1,1,0,0,0,0,0,0,0,1,0
16958,4,0,2,2,2,0,1,1,0,1,0,0,0,0,0,1,1
16959,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16960,4,1,0,2,3,1,4,0,1,0,1,0,0,0,0,1,0
16962,4,1,0,3,3,2,1,1,0,0,1,0,0,0,0,1,1
16963,4,1,2,3,3,1,4,1,0,0,1,0,0,0,0,1,0
16964,4,1,0,3,3,1,4,1,0,0,1,0,0,0,0,1,0
16965,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1
16966,3,1,0,2,2,1,2,1,0,0,1,1,0,0,0,0,0
16967,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
16968,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16969,3,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
16970,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,1
16971,1,1,2,2,0,0,2,1,0,0,1,0,0,0,0,1,1
16972,4,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0
16973,4,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
16975,4,1,0,2,3,1,2,0,1,0,1,0,0,0,0,1,0
16976,3,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
16977,4,1,2,3,2,0,2,1,0,0,1,0,0,0,1,0,0
16978,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0
16979,4,0,2,2,0,1,0,0,1,0,1,0,0,0,0,1,1
16980,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,1
16981,4,0,0,3,0,0,2,0,1,1,0,0,0,0,0,1,0
16982,4,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0
16983,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16984,4,0,0,4,3,2,5,1,0,0,1,0,0,0,1,0,1
16985,4,1,0,2,1,3,3,1,0,0,1,0,0,0,0,1,0
16987,4,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0
16988,3,1,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0
16989,1,1,2,2,0,1,1,1,0,0,1,0,0,1,0,0,1
16990,4,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0
16991,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
16992,2,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
16993,0,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0
16994,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16995,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
16996,2,0,2,2,0,0,2,1,0,0,1,0,0,0,0,1,0
16997,3,1,0,3,2,3,0,1,0,0,1,0,0,0,0,1,0
16998,4,1,1,2,3,1,3,0,1,0,1,0,0,0,0,0,1
16999,4,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0
17000,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
17001,3,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,0
17002,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
17003,3,1,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0
17004,3,1,0,2,0,1,1,1,0,0,1,0,0,0,1,0,0
17005,3,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
17007,4,1,0,3,0,1,1,1,0,0,1,0,0,1,0,0,0
17008,4,1,0,4,3,0,5,1,0,1,0,0,0,0,0,1,0
17009,4,1,0,2,3,0,3,1,0,0,1,0,0,0,0,1,0
17010,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
17011,3,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0
17013,4,1,0,3,3,3,1,1,0,0,1,0,0,0,0,1,0
17015,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
17016,1,1,0,2,0,3,2,1,0,0,1,0,0,0,0,1,1
17017,4,1,2,2,3,2,5,1,0,0,1,0,0,1,0,0,0
17019,3,0,1,2,0,1,1,1,0,0,1,0,0,0,0,1,0
17020,2,1,2,2,0,1,1,1,0,0,1,0,0,0,1,0,0
17021,2,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
17022,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
17023,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
17024,3,0,2,3,1,0,1,1,0,0,1,0,0,0,1,0,1
17025,4,1,0,3,1,2,3,1,0,0,1,0,0,1,0,0,0
17026,4,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
17027,3,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1,0
17028,3,1,0,2,1,0,1,0,1,0,1,0,0,0,0,1,0
17029,2,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
17030,4,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,0
17031,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1
17032,4,1,0,2,3,0,5,1,0,1,0,1,0,0,0,0,0
17033,2,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
17034,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
17035,1,1,0,3,2,0,1,1,0,0,1,0,0,0,1,0,0
17036,1,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,1
17037,4,0,0,2,3,1,1,1,0,0,1,0,0,0,0,1,1
17038,4,1,0,2,1,1,3,1,0,0,1,0,0,0,0,1,0
17039,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
17040,3,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
17041,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,0
17042,4,1,0,2,3,0,4,1,0,1,0,0,0,0,0,1,0
17043,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
17044,2,1,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
17045,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
17046,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
17047,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
17048,4,0,1,3,1,0,4,1,0,0,1,0,0,0,0,1,0
17049,4,1,0,2,3,3,1,1,0,0,1,0,0,0,0,1,0
17050,4,1,0,2,3,1,1,0,1,0,1,0,0,0,0,1,0
17051,2,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
17052,1,1,0,2,0,1,4,1,0,0,1,0,0,0,0,1,0
17053,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
17054,4,1,0,2,1,1,1,0,1,0,1,0,0,0,0,1,0
17055,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
17056,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,1
17057,1,0,2,3,0,0,1,1,0,0,1,0,0,0,0,1,0
17058,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
17059,4,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0
17061,4,1,0,3,1,3,1,0,1,0,1,0,0,0,0,1,0
17062,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
17063,4,1,2,2,1,0,2,1,0,0,1,0,0,0,0,1,1
17064,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
17065,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
17066,3,1,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0
17068,4,1,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0
17069,4,1,0,2,2,0,0,1,0,0,1,0,0,0,0,1,1
17070,4,1,0,3,2,0,5,1,0,0,1,0,0,0,0,1,0
17071,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
17072,4,1,0,2,3,0,4,1,0,0,1,0,0,0,0,1,0
17073,4,1,2,2,1,0,2,1,0,0,1,0,0,0,0,1,0
17074,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
17075,3,1,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0
17076,4,1,0,3,3,1,1,1,0,1,0,0,0,0,0,1,1
17077,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0
17078,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
17079,4,1,0,3,1,2,1,1,0,0,1,0,0,0,0,1,0
17080,3,1,0,2,3,0,4,1,0,0,1,0,0,0,0,1,0
17081,1,0,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0
17082,3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0
17083,4,1,0,3,2,2,5,0,1,0,1,0,0,0,1,0,0
17084,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
17085,4,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1,0
17086,3,1,0,3,0,0,2,1,0,1,0,1,0,0,0,0,0
17087,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
17088,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
17089,4,0,2,1,2,0,5,1,0,0,0,0,0,0,0,1,0
17090,2,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
17091,4,1,0,4,1,0,1,1,0,0,1,0,1,0,0,0,0
17092,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
17093,4,1,0,2,3,1,1,1,0,0,1,0,0,1,0,0,0
17094,4,1,0,3,0,3,1,0,1,1,0,0,0,1,0,0,0
17095,2,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
17096,4,0,2,2,0,0,1,0,0,1,0,0,0,0,0,1,1
17097,4,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0
17098,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
17099,4,1,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0
17100,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
17101,3,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
17102,3,1,0,4,3,1,5,1,0,0,1,0,0,0,1,0,0
17103,2,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,0
17104,1,1,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0
17105,4,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0
17106,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0
17107,4,1,0,1,3,3,5,1,0,0,0,0,0,0,0,1,0
17108,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1
17109,4,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1,0
17110,1,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,1
17111,4,1,1,2,3,2,5,1,0,0,1,0,0,0,0,1,0
17112,0,1,0,2,0,2,1,1,0,0,1,0,0,0,1,0,1
17113,1,1,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0
17114,4,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1,0
17115,1,1,0,3,0,2,0,0,1,0,1,0,0,0,0,1,0
17116,4,1,0,3,1,0,2,1,0,0,1,1,0,0,0,0,0
17117,1,0,0,2,1,0,5,1,0,0,1,0,0,0,0,1,1
17118,3,0,2,2,2,0,1,1,0,0,1,0,0,0,0,1,0
17119,1,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0
17120,4,1,0,3,2,3,1,1,0,0,1,0,0,0,0,1,0
17121,3,1,0,2,3,3,0,1,0,0,1,0,0,0,0,1,1
17122,1,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
17124,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1
17125,3,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0
17126,4,1,0,2,1,0,2,1,0,1,0,0,0,0,0,1,0
17127,4,0,2,1,0,0,4,1,0,0,0,0,0,0,1,0,1
17128,1,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
17129,4,1,0,2,1,0,3,1,0,0,1,1,0,0,0,0,0
17130,4,1,0,2,1,1,3,0,1,1,0,0,1,0,0,0,0
17131,4,1,1,2,1,0,2,1,0,0,1,0,0,0,0,1,0
17132,4,0,2,2,0,3,0,1,0,0,1,0,0,0,0,1,0
17133,2,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
17134,4,1,0,2,1,3,5,1,0,0,1,0,0,0,0,1,1
17135,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
17136,3,0,0,3,3,2,2,1,0,0,1,0,0,0,0,1,0
17137,4,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
17138,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
17139,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
17140,1,1,2,3,2,0,2,1,0,0,1,0,0,0,0,1,1
17141,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
17142,2,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
17143,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
17144,4,1,0,2,1,0,2,0,1,0,1,0,1,0,0,0,0
